question,model_answer,context
Is a Peel an anatomical part of a tomato?,Yes.,"['tomato, but these special tomato peelers have serrated blades that let them dig into the skin more easily.', 'How to Quickly Peel a Tomato', '3.3 Peel a tomato skin in one long, spiral strip from one end to another, making the strip narrower and narrower as you go. Curl this strip of skin into a tight curl, then release it to form a flower shape. You may need to tuck the narrow end in between two folds of the spiral to keep it in place, or use a toothpick to fasten it more firmly.']"
"What is the edibility of a tomato's Peel - can it be eaten, should it be avoided or must it be avoided?","Tomato peels are edible, but often removed for texture preference.","['How to Quickly Peel a Tomato', '2.5 When the tomato is cool enough to touch, pinch the peeling skin where you scored the X into the fruit. Peel away the skin with your fingers, working in sections until the entire tomato has been peeled. You can use a knife to remove any stubborn sections of skin if necessary.\n3. Peeling Tomatoes by Hand', '3.2 You can also cut the skin from a tomato with a knife, the same way you’d peel an apple. Because the flesh and skin are soft, it’s more difficult to peel a tomato this way, but it can be done. To peel the skin with a knife:\nCut off a half-inch (13 mm) from both the top and bottom of the tomato\nPlace the tomato cut-side down on a cutting board\nUse a sharp knife to carefully peel the skin from the tomato, following the contour of the fruit and removing as little flesh as possible']"
Is a Stem an anatomical part of a tomato?,Yes.,"['stem, which is located in amongst the foliage, or leaves.', 'tomato, but these special tomato peelers have serrated blades that let them dig into the skin more easily.', '1.4 Place the tomato down on the cutting board with the stem facing you, and cut it in half using a serrated knife. Take one of the halves and place it cut-side-down on the cutting board. Cut it in half again, going from the top of the tomato (where the stem is) to the bottom. Cut each half into wedges. Start from the domed part of the tomato and cut down towards the middle, where the stem was. Repeat the process for the other half. You can also use whole cherry or grape tomatoes. You can use']"
"What is the edibility of a tomato's Stem - can it be eaten, should it be avoided or must it be avoided?",The provided text doesn't mention the edibility of tomato stems.,"['3.1 Pull out a sheet of plastic wrap. Set your tomato on the plastic wrap with the cut side facing down. Cut the plastic or tear it off. Wrap the plastic around the cut side and pull it taut. Gently layer the excess portion of the plastic around the uncut skin near the area where the membrane is exposed from your cut. Press the excess plastic against the skin to partially cover the fruit.Tip: Wrapping an uncut tomato will usually make it go bad faster than it normally would. It will prevent a', 'How to Can Tomatoes', 'with the fruit in this way. Removing the stem can compromise the quality of the fruit for other prospective purchasers.']"
"When cutting a tomato, what tool should be used?",A knife.,"['a knife. If you like to seed your tomatoes to try to get a smoother sauce, now is the time.', 'How to Cut Baby Tomatoes', 'knife on the cutting board behind the right most side of the tomato. Keeping the knife tip on the cutting board, drag your knife straight down and through the tomato. A sharp knife will make cutting easier. Once you are through to the other side, lift up the knife. Reposition your knife at the top of the tomato, about 1/4-1/2” to the left of your last cut, depending on how thick you want your slices. Repeat the same dragging motion and continue across the tomato. Repeat for the second tomato']"
"When quartering a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",In the middle.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '2.4 The rounded side should be upwards, facing you – this will prevent the vegetable from slipping out from under your knife. However, if you have experience handling a sharp knife, you can position the leek on either the flat or rounded side. side.', ""1.3 Hold the blade steady against the fruit by pushing gently against the dull edge of the blade. Make sure your grip on the knife is steady, with no wiggling, but don't strain or press against it. Most people start by holding the knife within 1 inch (2.5 cm) of the apple's top or bottom, at a point on the round portion of the apple's surface.""]"
"When quartering a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Halving.,"[""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts"", '1.2 Use a sharp knife as you cut through the core since it will be the toughest and most woody part of the fruit. Make sure the cutting board is secure on your counter or table so it will not slip as you cut the quince. Halve the quinces first and then cut the pieces into quarters from there. Quinces may be difficult to cut due to their spongy and woody quality, so always have a firm grip on the knife handle.', '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.']"
"When quartering a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"[""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts"", '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', '2.2 Using a sharp knife, create a straight cut across the very center of each apple. Depending on your cooking preferences, you can either leave your apples in halves or cut them again to create equal quarters.']"
"When quartering a specific fruit or vegetable, what is form of the input to perform the action on?",A quarter,"['1.4 Beginning with the first fruit quarter, carefully run a knife from end-to-end to carve out a long, thin strip along the length of the slice. This should create a wedge-shaped slit on the surface of the pineapple. Repeat this procedure until you have three or four horizontal slits spaced evenly down each pineapple quarter.', 'fruit when cutting large chunks of the rind away. Repeat this process for the other half of the melon.', 'with reacting to a particular fresh fruit or vegetable:']"
"When quartering a specific fruit or vegetable, what is form and amount of the resulting pieces?",Four equal pieces.,"[""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", ""until you've shred the whole quarter. The closer you can get to the edge, the thinner the pieces will be. Repeat the process with the other quarters. You can also shred lettuce in a food processor that has a shredding/grating attachment."", 'To make the squash easier to serve, you may wish to cut the halves in half again, ultimately dividing the squash into quarters.']"
"When julienning a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['How to Julienne Carrots\n1. Using a Knife to Julienne Carrots', 'in the center of it in order for the blade to fit onto the machine\'s blade shaft. Because of this, you\'ll want to avoid overfilling the bowl of your food processor to prevent spillage.""', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.']"
"When julienning a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Cutting in half.,"['2.4 When the carrot it firmly on the food guard, run it over the blade to julienne the carrot. It typically takes several swipes over the blade with the carrot to julienne the entire piece.\n3. Preparing the Carrots for Julienning', 'How to Julienne Carrots\n1. Using a Knife to Julienne Carrots', ""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts""]"
"When julienning a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['1.1 A whole carrot is usually too cumbersome to julienne, so it helps to cut your carrots into smaller pieces. Use a sharp chef’s knife to slice the carrot in half horizontally. If a carrot is particularly long, you may want to cut it into three or four pieces. You’ll have the easiest time julienning pieces that are approximately 3- to 4-inches (8 to 10 cm) long or smaller. It’s important to work on a cutting board so you don’t damage your countertop or other surface while you’re julienning the', '2.3 Hold the stack of vegetables steady with one hand, and use your other hand to cut the slices lengthwise again into long, thin sticks. The thickness of the cuts should be the same as the first ones. This thin, stick-like cut is known as the julienne (sticks that are one-eighth-inch (3 mm) thick), or the fine julienne (sticks that are one-sixteenth-inch (1.6 mm) thick). From here, you can leave the vegetables julienned, or dice them into small cubes, which is known as the brunoise cut.', ""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts""]"
"When julienning a specific fruit or vegetable, what is form of the input to perform the action on?",A whole carrot.,"['2.4 When the carrot it firmly on the food guard, run it over the blade to julienne the carrot. It typically takes several swipes over the blade with the carrot to julienne the entire piece.\n3. Preparing the Carrots for Julienning', 'How to Julienne Carrots\n1. Using a Knife to Julienne Carrots', 'julienne or stick blades, pay attention to the thickness to ensure that you julienne the carrot to the right size.']"
"When julienning a specific fruit or vegetable, what is form and amount of the resulting pieces?","Julienne cuts are long, thin sticks that are 1/8 inch (3 mm) thick (julienne) or 1/16 inch (1.6 mm) thick (fine julienne).","['1.1 A whole carrot is usually too cumbersome to julienne, so it helps to cut your carrots into smaller pieces. Use a sharp chef’s knife to slice the carrot in half horizontally. If a carrot is particularly long, you may want to cut it into three or four pieces. You’ll have the easiest time julienning pieces that are approximately 3- to 4-inches (8 to 10 cm) long or smaller. It’s important to work on a cutting board so you don’t damage your countertop or other surface while you’re julienning the', '2.3 Hold the stack of vegetables steady with one hand, and use your other hand to cut the slices lengthwise again into long, thin sticks. The thickness of the cuts should be the same as the first ones. This thin, stick-like cut is known as the julienne (sticks that are one-eighth-inch (3 mm) thick), or the fine julienne (sticks that are one-sixteenth-inch (1.6 mm) thick). From here, you can leave the vegetables julienned, or dice them into small cubes, which is known as the brunoise cut.', ""2.4 Stack the julienned vegetables so they're neat, tidy, and facing the same direction. Turn the stack to make perpendicular cuts to the sticks. Hold the stack steady with one hand, and use your other hand to cut. For the brunoise cut, dice the julienned sticks into one-eighth-inch (3-mm) cubes. For fine brunoise, cut fine julienned sticks into one-sixteenth-inch (1.6-mm) cubes. Brunoise vegetables are often used as garnish and decoration.\n3. Making Small and Large Cuts""]"
"When halving a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",In the middle.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', 'opposite directions. Cut until your knife reaches the starting point and you can easily remove the core from the strawberry.', 'in the center of it in order for the blade to fit onto the machine\'s blade shaft. Because of this, you\'ll want to avoid overfilling the bowl of your food processor to prevent spillage.""']"
"When halving a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",Exactly one.,"[""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts"", '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.', '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.']"
"When halving a specific fruit or vegetable, what is form of the input to perform the action on?",Half,"['with reacting to a particular fresh fruit or vegetable:', ""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts"", 'Apples: sliced or pureed\nWhole berries or pitted cherries\nApricots, nectarines, or peaches: sliced or halved\nPears or plums: halved or sliced']"
"When halving a specific fruit or vegetable, what is form and amount of the resulting pieces?",Halves.,"['1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.', ""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", 'Apples: sliced or pureed\nWhole berries or pitted cherries\nApricots, nectarines, or peaches: sliced or halved\nPears or plums: halved or sliced']"
"When dicing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '3.2 The other exposed end should be facing up toward you.\n3.3 Starting with the blade at the upward-facing end of the fruit, bring the knife down to the cutting board, following the curve of the orange and removing the peel in the process. Let the section of peel fall off and repeat the process all the way around the orange until the whole peel is removed.\n3.4 Hold the paring knife in your other hand.', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.']"
"When dicing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",The ends should be chopped off.,"['3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', '3.6 Use separate cutting boards for meat, vegetables and fruits to avoid contamination. Clean your fruit cutting board before each use. To help you remember to keep cutting boards separate, buy a different color for each use. For example, a red one for raw meat, a green one for vegetables, and a yellow one for fruit.', ""3.3 Use a paring knife to cut the fruit into equal-sized slices for easier storage. Fruit dried whole may dry unevenly or take forever to completely dry out, so it's better to cut the fruit first. Small fruits are the exception; there's no need to cut blueberries, raspberries, grapes or small strawberries before drying.""]"
"When dicing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['half, 2 apiece for each stem and bud. Another way to do this is by scooping out the stem and bud with a melon baller or spoon. It is less precise than cutting, so it takes away more of the juicy flesh.', '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', '3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.']"
"When dicing a specific fruit or vegetable, what is form of the input to perform the action on?",A half.,"['with reacting to a particular fresh fruit or vegetable:', 'How to Prepare Fruit and Vegetables', 'fruit when cutting large chunks of the rind away. Repeat this process for the other half of the melon.']"
"When dicing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Bite-size pieces or smaller, or halves/quarters depending on the size of the fruit.","[""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", '3.2 In many cases, you will need to adjust the other liquid elements in a recipe to accommodate the addition of fruit. Fruit, even in a dry form, may release liquid into a recipe. The amount that you reduce depends on the final consistency that you desire. For example, in a dish using fruit concentrate you will likely need to reduce the addition of other liquids by at least 3 tablespoons.', '1.3 Cut the fruit into 1/2-inch (1.27 cm) pieces or in halves to ensure even drying. Fill a large pot with at least 1 quart (0.94 liters) of water. {""smallUrl"":""https:\\/\\/www.wikihow.com\\/images\\/thumb\\/c\\/cb\\/Dry-Foods-Step-3Bullet1.jpg\\/v4-460px-Dry-Foods-Step-3Bullet1.jpg"",""bigUrl"":""https:\\/\\/www.wikihow.com\\/images\\/thumb\\/c\\/cb\\/Dry-Foods-Step-3Bullet1.jpg\\/v4-760px-Dry-Foods-Step-3Bullet1.jpg"",""smallWidth"":460,""smallHeight"":345,""bigWidth"":760,""bigHeight"":570,""licensing"":""<div']"
"When cutting a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",The provided text doesn't specify where to place the knife when cutting fruit or vegetables.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', 'in the center of it in order for the blade to fit onto the machine\'s blade shaft. Because of this, you\'ll want to avoid overfilling the bowl of your food processor to prevent spillage.""', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.']"
"When cutting a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', '3. Using Cuttings', ""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts""]"
"When cutting a specific fruit or vegetable, what is form of the input to perform the action on?",A barrel-shaped fruit.,"['with reacting to a particular fresh fruit or vegetable:', '3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', 'From the top of the flesh, make 2 diagonal cuts, or a “V,” towards the bottom of the core, then slide the core off the fruit.']"
"When cutting a specific fruit or vegetable, what is form and amount of the resulting pieces?","Bite-sized pieces or smaller for large fruits, halves or quarters for medium fruits, and slices roughly 1 cm thick for fruits like cucumbers, pineapple, apples, and avocado.","[""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.', '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.']"
"When slicing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",The provided text doesn't specify where to place the knife when slicing fruit or vegetables.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', 'in the center of it in order for the blade to fit onto the machine\'s blade shaft. Because of this, you\'ll want to avoid overfilling the bowl of your food processor to prevent spillage.""', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.']"
"When slicing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', ""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts"", '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.']"
"When slicing a specific fruit or vegetable, what is form of the input to perform the action on?",A whole fruit or vegetable.,"['2.2 The slicing disk is an attachment that sits near the lid of the food processor. This attachment is usually connected to the blade mount with a long, plastic, detachable stem. The slicing disk is used to slice fruits and vegetables into thin, circular pieces. For example:', ""1.3 Lay the fruit on its side. Use the knife to slice a circular wedge off of the top and bottom. Cut deep enough into the orange that you reveal a portion of the flesh, but not so deep that you cut off a lot of the flesh. If your knife is sharp enough, you'll be able to slice straight through the peel. If the knife is a bit dull, spin the orange as you cut until you remove the slice."", '1.2 Then, stand the fruit on a cutting board with one of the flat ends on the board. Begin slicing the fruit from top to bottom moving around the edge of the fruit. With each slice, try to remove the rind, pith, and membrane so that the bare fruit is exposed. Once you have finished cutting around the edge of the fruit, remove any remaining white pith or membrane with your knife.']"
"When slicing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Thin, circular slices.","['2.2 The slicing disk is an attachment that sits near the lid of the food processor. This attachment is usually connected to the blade mount with a long, plastic, detachable stem. The slicing disk is used to slice fruits and vegetables into thin, circular pieces. For example:', '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.', ""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit""]"
"When snipping a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '3.2 Starting at the narrow end of the parsnip, position the knife at a 45-degree angle in relation to the vegetable’s core. Angle the tip of the knife towards the center of your body, rather than fanning it out towards your shoulder. Don’t bother coring the parsnip if you’re cutting it on the bias. This technique makes tougher vegetables a little softer and easier to chew once they’re cooked.', 'opposite directions. Cut until your knife reaches the starting point and you can easily remove the core from the strawberry.']"
"When snipping a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['2. Cutting with Snips', '3. Cutting with Tin Snips', 'half, 2 apiece for each stem and bud. Another way to do this is by scooping out the stem and bud with a melon baller or spoon. It is less precise than cutting, so it takes away more of the juicy flesh.']"
"When snipping a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit or vegetable,"['How to Use a Snipping Tool', 'with reacting to a particular fresh fruit or vegetable:', 'How to Snipe in Halo 3\n1. Steps']"
"When snipping a specific fruit or vegetable, what is form and amount of the resulting pieces?","Bite-size pieces or smaller for large fruits, halves or quarters for medium fruits like strawberries.","['How to Use a Snipping Tool', '1.3 Cut the fruit into 1/2-inch (1.27 cm) pieces or in halves to ensure even drying. Fill a large pot with at least 1 quart (0.94 liters) of water. {""smallUrl"":""https:\\/\\/www.wikihow.com\\/images\\/thumb\\/c\\/cb\\/Dry-Foods-Step-3Bullet1.jpg\\/v4-460px-Dry-Foods-Step-3Bullet1.jpg"",""bigUrl"":""https:\\/\\/www.wikihow.com\\/images\\/thumb\\/c\\/cb\\/Dry-Foods-Step-3Bullet1.jpg\\/v4-760px-Dry-Foods-Step-3Bullet1.jpg"",""smallWidth"":460,""smallHeight"":345,""bigWidth"":760,""bigHeight"":570,""licensing"":""<div', ""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit""]"
"When slivering a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '3.2 The other exposed end should be facing up toward you.\n3.3 Starting with the blade at the upward-facing end of the fruit, bring the knife down to the cutting board, following the curve of the orange and removing the peel in the process. Let the section of peel fall off and repeat the process all the way around the orange until the whole peel is removed.\n3.4 Hold the paring knife in your other hand.', 'in the center of it in order for the blade to fit onto the machine\'s blade shaft. Because of this, you\'ll want to avoid overfilling the bowl of your food processor to prevent spillage.""']"
"When slivering a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['half, 2 apiece for each stem and bud. Another way to do this is by scooping out the stem and bud with a melon baller or spoon. It is less precise than cutting, so it takes away more of the juicy flesh.', '3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', '3. Using Cuttings']"
"When slivering a specific fruit or vegetable, what is form of the input to perform the action on?",Half of a fruit or vegetable.,"['with reacting to a particular fresh fruit or vegetable:', 'fruit when cutting large chunks of the rind away. Repeat this process for the other half of the melon.', 'How to Make a Fruit Slush']"
"When slivering a specific fruit or vegetable, what is form and amount of the resulting pieces?","Small, bite-sized pieces.","[""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", 'fruit when cutting large chunks of the rind away. Repeat this process for the other half of the melon.', '2.2 Place the fruit on a cutting board and carefully use a sharp knife to cut the fruit into small pieces. The fruit should cut easily, and it will likely fall apart, so don’t worry about making the pieces evenly-sized. Just break up the fruit as much as you can. Consider placing the fruit into a bowl after it’s cut to catch any juices that run out.']"
"When sawing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?","The provided text doesn't say where to place the knife when sawing, only where to put it when resting.","['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.', '2. Holding and Positioning the Knife']"
"When sawing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3. Using Cuttings', '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', '3. Making Unique Cuts with a Jigsaw']"
"When sawing a specific fruit or vegetable, what is form of the input to perform the action on?",Half,"['with reacting to a particular fresh fruit or vegetable:', 'fruit when cutting large chunks of the rind away. Repeat this process for the other half of the melon.', 'directing its energy to them. With less energy directed to the leaves, more energy can be dedicated to the production of fruit.']"
"When sawing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Bite-size pieces or smaller for large fruits, halves or quarters for medium fruits, and whole for small fruits.","[""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", '5.2 Find a large ceramic, wooden, or glass platter. Next, place your carved fruits on the platter. Arrange the largest carved foods in the center of the platter and the smallest around the edge.If your platter still seems empty, add slices of fruit and vegetables or a few handfuls of berries.', 'A name or title\nA geometric shape\nA piece of fruit, vegetable, or other food item\nA criss-cross pattern\nA zig-zag pattern']"
