question,model_answer,context
"When halving a specific fruit or vegetable, what is form of the input to perform the action on?",Whole,"['Trim ends all the way to juicy flesh.\nStand fruit upright, and remove peel and pith with knife, following curve of fruit from top to bottom.\n(A small, serrated paring knife works best.)\nHolding fruit over a bowl, cut sections along membranes as if you were\nslicing out a wedge, releasing them one by one.\nSet supremes aside, and squeeze membrane skeleton over bowl to release any remaining juice.', 'Trim ends all the way to juicy flesh.\nStand fruit upright, and remove peel and pith with knife, following curve of fruit from top to bottom.\n(A small, serrated paring knife works best.)\nHolding fruit over a bowl, cut sections along membranes as if you were slicing out a wedge, releasing them one by one.\nSet supremes aside, and squeeze membrane skeleton over bowl to release any remaining juice.', 'Trim carrots.\nCut apple into wedges.\nProcess all the ingredients.\n0 Points per serving.']"
"When halving a specific fruit or vegetable, what is form and amount of the resulting pieces?","When halving a specific fruit or vegetable, the form is halves and the amount can vary (e.g., 2 halves per fruit/vegetable).","['VEGETABLES-CATEGORY 1: Carrots-peeled& halved crosswise; thin end halved lengthwise; Rutabagas-peeled& halved crosswise; each half cut into 6 chunks; White turnips-peeled and quartered; New potatoes-scrubbed and left whole.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Choose from the following: Banana: Peel and puree 4 to 5 medium bananas for 2 cup total.\nCarrot: Grate 1 or more medium carrots for 2 cups total.\nZucchini: Shred 3 medium zucchini for 2 cups total.\nOrange: Grate one tablespoon orange rind.\nPeel seed and chop 4 medium oranges for 2 cups total.\nApples: Peel, core and shred four medium apples.\nTo two cups shredded apple, add one teaspoon lemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When dicing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",In the middle.,"['Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'Pile sliced fruit in the center and serve.', 'or until knife inserted in centre comes out clean.\nLet stand 10 min.\nbefore cutting to serve.']"
"When dicing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Peeling.,"['Trim ends all the way to juicy flesh.\nStand fruit upright, and remove peel and pith with knife, following curve of fruit from top to bottom.\n(A small, serrated paring knife works best.)\nHolding fruit over a bowl, cut sections along membranes as if you were\nslicing out a wedge, releasing them one by one.\nSet supremes aside, and squeeze membrane skeleton over bowl to release any remaining juice.', 'Trim ends all the way to juicy flesh.\nStand fruit upright, and remove peel and pith with knife, following curve of fruit from top to bottom.\n(A small, serrated paring knife works best.)\nHolding fruit over a bowl, cut sections along membranes as if you were slicing out a wedge, releasing them one by one.\nSet supremes aside, and squeeze membrane skeleton over bowl to release any remaining juice.', 'When I eat a piece of fruit I remove the pith right away and cut in into strips.\nThen it goes into the freezer until I get enough to make a batch.\n2.\nThe peel is easiest to scrape when it is in larger sections.\nI always cut my fruit instead of peeling by hand.\nOranges get cut into 4 sections and grapefruit in half to eat, and then into fourths to remove the pith.\nThe peel will lay flatter on the cutting board and be easier to manage at this size.\n3.']"
"When dicing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.']"
"When dicing a specific fruit or vegetable, what is form of the input to perform the action on?",Cut-up,"['Serve, passing remaining fruit separately.', 'Serve, passing remaining fruit separately.', 'Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.']"
"When dicing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Pieces, variable amount.","['Top each piece with a few slices of fruit.', 'Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.', 'Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.']"
"When cutting a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?","In the middle, near the seed.","['Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'Pile sliced fruit in the center and serve.', 'Lay the mango on it side and cut off the green top.\nLook closely and you\'ll see a small white spot in the middle of the mango.\nIts below the green skin, sorta in the middle.\nThat is the seed and will give you and indication of where to place your knife so that you can slice off a large piece of ""mango meat"" in one slice.\nThere is a smaller section of mango left on each side of the seed.\nCut along the last side of the seed.']"
"When cutting a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Makes several dozen depending on the size they are cut into.', 'Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!']"
"When cutting a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit or vegetable,"['(A small, serrated paring knife works best.)\nHolding fruit over a bowl, cut sections along membranes as if you were slicing out a wedge, releasing them one by one.\nSet supremes aside, and squeeze membrane skeleton over bowl to release any remaining juice.', '"", but I have found it more efficient to brush the cut surfaces of fresh fruit (such as apples or pears) using my pastry brush -- or -- put lemon juice in a sml plastic bag, add the fruit slices/wedges, shake to cover the cut surfaces w/juice & store in a container w/a snap-on lid till ready to serve.', 'Trim ends all the way to juicy flesh.\nStand fruit upright, and remove peel and pith with knife, following curve of fruit from top to bottom.\n(A small, serrated paring knife works best.)\nHolding fruit over a bowl, cut sections along membranes as if you were slicing out a wedge, releasing them one by one.\nSet supremes aside, and squeeze membrane skeleton over bowl to release any remaining juice.']"
"When cutting a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces vary by fruit/vegetable:  - Banana: puree (2 cups) - Carrot: grated (2 cups) - Zucchini: shredded (2 cups) - Orange: grated rind (1 Tbsp), chopped (2 cups) - Apple: shredded (with 1 tsp lemon juice added) - Tomato: halved with seeds squeezed out.","['COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Choose from the following: Banana: Peel and puree 4 to 5 medium bananas for 2 cup total.\nCarrot: Grate 1 or more medium carrots for 2 cups total.\nZucchini: Shred 3 medium zucchini for 2 cups total.\nOrange: Grate one tablespoon orange rind.\nPeel seed and chop 4 medium oranges for 2 cups total.\nApples: Peel, core and shred four medium apples.\nTo two cups shredded apple, add one teaspoon lemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Yield: about 6 cups\nWhip all ingredients together until soft peaks form.\nToss cut fruit with sugar and set aside for 30 minutes']"
"When slicing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['Pile sliced fruit in the center and serve.', 'Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'Top with the reserved peaches.\nSlice with a serrated knife.\nPhotograph by Yunhee Kim']"
"When slicing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Cut into slices.\nDepending on how thick your slices are you can make up to around 24 slices.', 'It depends on how big you cut your slices!', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When slicing a specific fruit or vegetable, what is form of the input to perform the action on?","The input to perform the action on is a solid, three-dimensional object, specifically a fruit or vegetable.","['Place slicing blade in food processor (for very finely chopped kale, use the shredding blade).\nWorking in bunches, feed kale through processor.\nEmpty sliced kale into a large bowl.\nStill using the slicing blade, feed Brussels sprouts through processor.\nEmpty sliced sprouts into the bowl with kale.\nToss to mix.\nDrizzle with 1-2 tablespoons of Sriracha vinaigrette and toss well to combine.\nReturn to food processor (still with slicing blade) and, working a quarter at a time, slice apples.', 'When I eat a piece of fruit I remove the pith right away and cut in into strips.\nThen it goes into the freezer until I get enough to make a batch.\n2.\nThe peel is easiest to scrape when it is in larger sections.\nI always cut my fruit instead of peeling by hand.\nOranges get cut into 4 sections and grapefruit in half to eat, and then into fourths to remove the pith.\nThe peel will lay flatter on the cutting board and be easier to manage at this size.\n3.', 'Trim ends all the way to juicy flesh.\nStand fruit upright, and remove peel and pith with knife, following curve of fruit from top to bottom.\n(A small, serrated paring knife works best.)\nHolding fruit over a bowl, cut sections along membranes as if you were slicing out a wedge, releasing them one by one.\nSet supremes aside, and squeeze membrane skeleton over bowl to release any remaining juice.']"
"When slicing a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form of the resulting pieces is strips or sections, and the amount can vary (e.g., 4 sections for oranges, halves or fourths for grapefruit).","['Top each piece with a few slices of fruit.', 'When I eat a piece of fruit I remove the pith right away and cut in into strips.\nThen it goes into the freezer until I get enough to make a batch.\n2.\nThe peel is easiest to scrape when it is in larger sections.\nI always cut my fruit instead of peeling by hand.\nOranges get cut into 4 sections and grapefruit in half to eat, and then into fourths to remove the pith.\nThe peel will lay flatter on the cutting board and be easier to manage at this size.\n3.', 'Yield: about 6 cups\nWhip all ingredients together until soft peaks form.\nToss cut fruit with sugar and set aside for 30 minutes']"
"When snipping a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?","At the end or side of the object, about 1 inch from the bottom.","['Top with the reserved peaches.\nSlice with a serrated knife.\nPhotograph by Yunhee Kim', 'Cut in a circle around the edge just inside the skin.\nYou\'ve now created a long cylinder of pineapple flesh which\'s connected to the shell only at the bottom.\nTo separate the bottom of this fruit cylinder, insert the knife into the side of the pineapple, about 1 inch from the bottom.\nWithout enlarging the hole which is the knife\'s entry point into the fruit, fan the blade back and forth, cutting through the inside fruit cylinder in a large ""V"".\nRepeat this procedure on the opposite side.', 'Cut in a circle around the edge just inside the skin.\nYou\'ve now created a long cylinder of pineapple flesh that\'s connected to the shell only at the bottom.\nTo separate the bottom of this fruit cylinder, insert the knife into the side of the pineapple, about 1 inch from the bottom.\nWithout enlarging the hole that is the knife\'s entry point into the fruit, fan the blade back and forth, cutting through the inside fruit cylinder in a large ""V"".\nRepeat this procedure on the opposite side.']"
"When snipping a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Or, 2 passionfruit pulps, halved & pulp scooped out, and 3 kiwi fruits, peeled & sliced.\nOr a 14 oz can peaches sliced, & juice drained.\nOr 2 passionfruit pulps, halved & pulp scooped out and one 14 oz can peaches sliced, & juice drained.', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When snipping a specific fruit or vegetable, what is form of the input to perform the action on?",Whole,"['1.\nPut the fruit shot ingredients into your blender and blend.\nPour into shot glasses (there will be some left over, so you can put the extra into a small cup).\n2.\nPut the veggie shot ingredients into your blender and blend.\n(You dont have to wash the blender).\nPour into shot glasses.\n3.\nSwig the veggie shot!\n4.\nChase with a fruit shot!\nMakes about 3 shots of each.', 'Process in a food processor using the ""s"" blade until smooth.', 'Layer ingredients into a small snifter or possibly shot glass.']"
"When snipping a specific fruit or vegetable, what is form and amount of the resulting pieces?","Pieces, variable amount.","['Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.', 'Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.', 'Top each piece with a few slices of fruit.']"
"When slivering a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['Pile sliced fruit in the center and serve.', 'Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'Cut in a circle around the edge just inside the skin.\nYou\'ve now created a long cylinder of pineapple flesh which\'s connected to the shell only at the bottom.\nTo separate the bottom of this fruit cylinder, insert the knife into the side of the pineapple, about 1 inch from the bottom.\nWithout enlarging the hole which is the knife\'s entry point into the fruit, fan the blade back and forth, cutting through the inside fruit cylinder in a large ""V"".\nRepeat this procedure on the opposite side.']"
"When slivering a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Cuts 12 wedges.\nShreds of almonds looks great sprinkled on the sides.\nTastes great too!', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.']"
"When slivering a specific fruit or vegetable, what is form of the input to perform the action on?",Whole,"['In a food processor puree raspberries.\nOver a bowl strain puree into a sieve using a rubber spatula discard seeds.', '(A small, serrated paring knife works best.)\nHolding fruit over a bowl, cut sections along membranes as if you were slicing out a wedge, releasing them one by one.\nSet supremes aside, and squeeze membrane skeleton over bowl to release any remaining juice.', 'Alernating ingredients push through the hopper of a juicer.']"
"When slivering a specific fruit or vegetable, what is form and amount of the resulting pieces?",Thin slices.,"['Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.', 'Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.', 'If you wrap the pieces up and store them with the firm side down, the texture will gradually even out.\nNote: Of course, you can flip them over, peel off the paper and dry the other side too.\nYou can dry the fruit even further to turn it into a moist dried-fruit type dessert.\nNote: The step-by-step photos show 3.5 kg worth of fruit pulp.\nI had 7 kg of fruit pulp in the Step 1 photo, so that may give you an idea of the total weight.\nSlice thinly and serve with fresh (un-aged) cheese or on bread.']"
"When sawing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",In the middle.,"['Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'Lay the mango on it side and cut off the green top.\nLook closely and you\'ll see a small white spot in the middle of the mango.\nIts below the green skin, sorta in the middle.\nThat is the seed and will give you and indication of where to place your knife so that you can slice off a large piece of ""mango meat"" in one slice.\nThere is a smaller section of mango left on each side of the seed.\nCut along the last side of the seed.', 'or until knife inserted in centre comes out clean.\nLet stand 10 min.\nbefore cutting to serve.']"
"When sawing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Makes several dozen depending on the size they are cut into.', 'Cuts 12 wedges.\nShreds of almonds looks great sprinkled on the sides.\nTastes great too!', 'Cut into slices.\nDepending on how thick your slices are you can make up to around 24 slices.']"
"When sawing a specific fruit or vegetable, what is form of the input to perform the action on?",Whole,"['In a blender/food processor add in:', 'Process in a food processor or possibly kneed by hand.', 'In a food processor puree raspberries.\nOver a bowl strain puree into a sieve using a rubber spatula discard seeds.']"
"When sawing a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form of the resulting pieces is slices, and the amount can vary, but for serving purposes, it's estimated that a single piece of fruit can yield 4 portions.","['Top each piece with a few slices of fruit.', 'If you wrap the pieces up and store them with the firm side down, the texture will gradually even out.\nNote: Of course, you can flip them over, peel off the paper and dry the other side too.\nYou can dry the fruit even further to turn it into a moist dried-fruit type dessert.\nNote: The step-by-step photos show 3.5 kg worth of fruit pulp.\nI had 7 kg of fruit pulp in the Step 1 photo, so that may give you an idea of the total weight.\nSlice thinly and serve with fresh (un-aged) cheese or on bread.', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.']"
"When paring a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['Pile sliced fruit in the center and serve.', 'Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'Slice and quarter your fruit small enough that you can fit one of eat on the tooth picks.\nPlace on a serving dish and serve.']"
"When paring a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.']"
"When paring a specific fruit or vegetable, what is form of the input to perform the action on?",Whole,"['Pare, grate, and drain cucumber.\nCombine with remaining ingredients in food processor.\nServe as is or as a sandwich or canape spread.\nThin with sour cream to make a dip for vegetables.', 'In a food processor puree raspberries.\nOver a bowl strain puree into a sieve using a rubber spatula discard seeds.', '(A small, serrated paring knife works best.)\nHolding fruit over a bowl, cut sections along membranes as if you were slicing out a wedge, releasing them one by one.\nSet supremes aside, and squeeze membrane skeleton over bowl to release any remaining juice.']"
"When paring a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces vary by fruit/vegetable, but common forms include:  - Puree (bananas) - Grated (carrots, orange rind, zucchini) - Chopped (oranges) - Shredded (apples, zucchini) - Halves (tomatoes) - Wedges (apples)  The amounts include: - 2 cups total for bananas, carrots, zucchini, and oranges - 1 Tbsp for orange rind - 2 cups shredded for apples - 3-4 medium tomatoes.","['COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Top each piece with a few slices of fruit.', 'Trim carrots.\nCut apple into wedges.\nProcess all the ingredients.\n0 Points per serving.']"
"When carving a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'Pile sliced fruit in the center and serve.', 'Top with the reserved peaches.\nSlice with a serrated knife.\nPhotograph by Yunhee Kim']"
"When carving a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['makes about 18 using normal size cutters\nPlease do not eat these, decoration only', 'Cut into slices.\nDepending on how thick your slices are you can make up to around 24 slices.', 'Makes several dozen depending on the size they are cut into.']"
"When carving a specific fruit or vegetable, what is form of the input to perform the action on?",Cut surfaces or slices/wedges of fruit.,"['"", but I have found it more efficient to brush the cut surfaces of fresh fruit (such as apples or pears) using my pastry brush -- or -- put lemon juice in a sml plastic bag, add the fruit slices/wedges, shake to cover the cut surfaces w/juice & store in a container w/a snap-on lid till ready to serve.', 'Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.', 'Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.']"
"When carving a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces vary by fruit/vegetable:  - Banana: puree (2 cups) - Carrot: grated (2 cups) - Zucchini: shredded (2 cups) - Orange: grated rind (1 tbsp), chopped (2 cups) - Apple: shredded (with 1 tsp lemon juice added) - Tomato: halved and seeded.","['Top each piece with a few slices of fruit.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Choose from the following: Banana: Peel and puree 4 to 5 medium bananas for 2 cup total.\nCarrot: Grate 1 or more medium carrots for 2 cups total.\nZucchini: Shred 3 medium zucchini for 2 cups total.\nOrange: Grate one tablespoon orange rind.\nPeel seed and chop 4 medium oranges for 2 cups total.\nApples: Peel, core and shred four medium apples.\nTo two cups shredded apple, add one teaspoon lemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When mincing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",In the centre.,"['Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'or until knife inserted in centre comes out clean.\nLet stand 10 min.\nbefore cutting to serve.', 'or until knife inserted in centre comes out clean.\nLet stand 10 min.\nbefore cutting to serve.']"
"When mincing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Peeling.,"['I prefer to cut up veggies and fruits before adding to the blender.\nBlend and enjoy!', 'Let cool for 10 minutes before cutting; top with lettuce and tomato.', 'When I eat a piece of fruit I remove the pith right away and cut in into strips.\nThen it goes into the freezer until I get enough to make a batch.\n2.\nThe peel is easiest to scrape when it is in larger sections.\nI always cut my fruit instead of peeling by hand.\nOranges get cut into 4 sections and grapefruit in half to eat, and then into fourths to remove the pith.\nThe peel will lay flatter on the cutting board and be easier to manage at this size.\n3.']"
"When mincing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!', 'Choose from the following: Banana: Peel and puree 4 to 5 medium bananas for 2 cup total.\nCarrot: Grate 1 or more medium carrots for 2 cups total.\nZucchini: Shred 3 medium zucchini for 2 cups total.\nOrange: Grate one tablespoon orange rind.\nPeel seed and chop 4 medium oranges for 2 cups total.\nApples: Peel, core and shred four medium apples.\nTo two cups shredded apple, add one teaspoon lemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When mincing a specific fruit or vegetable, what is form of the input to perform the action on?",Whole or large pieces.,"['In a mini food processor, process the ingredients to a paste.', 'In a blender, put all the ingredients together.\nWhen you blend, you want to put it on a lower setting.\nBlend until the fruit is thoroughly mixed inches.', 'In a blender or food processor, combine ingredients\nCover and blend until smooth.\nServe with fruit.']"
"When mincing a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces vary by fruit/vegetable:  - Banana: puree (2 cups) - Carrot: grated (2 cups) - Zucchini: shredded (2 cups) - Orange: grated rind (1 Tbsp), chopped (2 cups) - Apple: shredded (2 cups) - Tomato: peeled, halved, and seeded.","['COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Variation: As a variation, add 1 cup mixed fruits or fruits and nuts (chopped), if desired.', 'Choose from the following: Banana: Peel and puree 4 to 5 medium bananas for 2 cup total.\nCarrot: Grate 1 or more medium carrots for 2 cups total.\nZucchini: Shred 3 medium zucchini for 2 cups total.\nOrange: Grate one tablespoon orange rind.\nPeel seed and chop 4 medium oranges for 2 cups total.\nApples: Peel, core and shred four medium apples.\nTo two cups shredded apple, add one teaspoon lemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When cubing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",In the middle.,"['Pile sliced fruit in the center and serve.', 'Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'or until knife inserted in centre comes out clean.\nLet stand 10 min.\nbefore cutting to serve.']"
