question,model_answer,context
"When cutting a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Clean and cut up fruit, mix together.\nEnjoy.']"
"When cutting a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit or vegetable,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Clean and cut up fruit, mix together.\nEnjoy.', 'Chop up lettuce and place at the bottom of the bowl.\nChop up arugula and place on top of the lettuce.\nGr\nGrate carrot and place next to arugula.\nCut up the cherry tomatoes and do the same.\nCut pomegranate in half and take the seeds out.\nPlace over everything in the bowl.\nCut the blueberries and do the same.\nServe with salt and pepper']"
"When cutting a specific fruit or vegetable, what is form and amount of the resulting pieces?","Oranges and grapefruit are cut into segments, or supremes.","['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Clean and cut up fruit, mix together.\nEnjoy.', 'Apples grated Applesauce Apricots chopped Bananas mashed Carrots grated Cherries pitted & chopped Coconut fresh, ground Dates pitted & finely chopped Eggplant ground up Figs finely chopped Grapes seedless Honey omit sugar above Lemons use only 1/2 cup juice Marmalade omit 1 cup sugar Mincemeat Oranges chopped Peaches fresh or canned, chopped Peppermint use only 1/2 cup Pears chopped Pineapple crushed, well drained Prunes chopped; use only 1 cup Pumpkin canned Raisins Raspberries fresh or well']"
"When slicing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['The object is to make a guard that your knife will not go beyond when you slice the ham; this will give a clean bottom edge to the slices and also protect your hand from the knife in case it happens to slide while you are slicing the meat.\nSlice the ham on the bias, stopping at the cut edge, and arrange the meat on a warm platter.\nServe 3 or 4 slices of ham per person with few slices of the peaches and the sauce spooned around and over the meat.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'before slicing.\nMeanwhile, place potatoes in large bowl.\nAdd cheese and pepper; toss to coat.\nServe meat with potatoes.']"
"When slicing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Continue arranging rows of 3, 4 and 5 slices.\nUse remaining slice for trunk.\nBake first tree 12-25 minutes or until golden brown.\nCool 5 minutes; cool on wire rack.\nRepeat for second tree on another cookie sheet.\nPlace trees on serving platters.\nSpoon potato topper in to resealable bag.\nCut 1/4-inch hole in bottom corner of bag.\nPipe over trees.\nPlace tomato slice on each pinwheel except top and bottom ones.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When slicing a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit or vegetable,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'before slicing.\nMeanwhile, place potatoes in large bowl.\nAdd cheese and pepper; toss to coat.\nServe meat with potatoes.', 'Cut in half horizontally.\nSpread base with pesto.\nSlice tomatoes and place over pesto.\nPlace top of bread on.\nCut into wedges to serve']"
"When slicing a specific fruit or vegetable, what is form and amount of the resulting pieces?",Segments or supremes.,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Clean and cut up fruit, mix together.\nEnjoy.', 'Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.']"
"When snipping a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'The object is to make a guard that your knife will not go beyond when you slice the ham; this will give a clean bottom edge to the slices and also protect your hand from the knife in case it happens to slide while you are slicing the meat.\nSlice the ham on the bias, stopping at the cut edge, and arrange the meat on a warm platter.\nServe 3 or 4 slices of ham per person with few slices of the peaches and the sauce spooned around and over the meat.', 'Do not cut all the way through the potato.\nThe chopsticks or wooden spoons will stop the knife from cutting all the way through the potato.\nBut, be careful not to cut through the potato on the first few slices on each end of the potatothe chopsticks may not stop the knife.\nPlace the potatoes on a baking sheet and brush well with chile oil.\nBake for 45 to 55 minutes until the potatoes are fork tender inside, but the skin is crispy.']"
"When snipping a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Clean and cut up fruit, mix together.\nEnjoy.', 'Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When snipping a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit or vegetable,"['1.\nIn a small bowl, stir together sugar and instant pectin with a fork until well combined.\n2.\nRinse the strawberries well and remove the leafy green hulls.\n3.\nCrush the strawberries in a large bowl with a potato masher, or pulse 5-6 times in the bowl of a food processor until you can measure 4 cups of crushed fruit.\n4.\nPlace the crushed strawberries in a large bowl and pour the sugar mixture over top.\n5.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Clean and cut up fruit, mix together.\nEnjoy.']"
"When snipping a specific fruit or vegetable, what is form and amount of the resulting pieces?",Chopped.,"['Clean and cut up fruit, mix together.\nEnjoy.', 'Apples grated Applesauce Apricots chopped Bananas mashed Carrots grated Cherries pitted & chopped Coconut fresh, ground Dates pitted & finely chopped Eggplant ground up Figs finely chopped Grapes seedless Honey omit sugar above Lemons use only 1/2 cup juice Marmalade omit 1 cup sugar Mincemeat Oranges chopped Peaches fresh or canned, chopped Peppermint use only 1/2 cup Pears chopped Pineapple crushed, well drained Prunes chopped; use only 1 cup Pumpkin canned Raisins Raspberries fresh or well', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When slivering a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'The object is to make a guard that your knife will not go beyond when you slice the ham; this will give a clean bottom edge to the slices and also protect your hand from the knife in case it happens to slide while you are slicing the meat.\nSlice the ham on the bias, stopping at the cut edge, and arrange the meat on a warm platter.\nServe 3 or 4 slices of ham per person with few slices of the peaches and the sauce spooned around and over the meat.', 'Cut in half horizontally.\nSpread base with pesto.\nSlice tomatoes and place over pesto.\nPlace top of bread on.\nCut into wedges to serve']"
"When slivering a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Clean and cut up fruit, mix together.\nEnjoy.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.']"
"When slivering a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit or vegetable,"['Clean and cut up fruit, mix together.\nEnjoy.', 'Mix all together and either knead well or put in food processor to process.\nForm into balls.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When slivering a specific fruit or vegetable, what is form and amount of the resulting pieces?","Thin, matchstick-like pieces.","['Clean and cut up fruit, mix together.\nEnjoy.', 'Apples grated Applesauce Apricots chopped Bananas mashed Carrots grated Cherries pitted & chopped Coconut fresh, ground Dates pitted & finely chopped Eggplant ground up Figs finely chopped Grapes seedless Honey omit sugar above Lemons use only 1/2 cup juice Marmalade omit 1 cup sugar Mincemeat Oranges chopped Peaches fresh or canned, chopped Peppermint use only 1/2 cup Pears chopped Pineapple crushed, well drained Prunes chopped; use only 1 cup Pumpkin canned Raisins Raspberries fresh or well', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When sawing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['The object is to make a guard that your knife will not go beyond when you slice the ham; this will give a clean bottom edge to the slices and also protect your hand from the knife in case it happens to slide while you are slicing the meat.\nSlice the ham on the bias, stopping at the cut edge, and arrange the meat on a warm platter.\nServe 3 or 4 slices of ham per person with few slices of the peaches and the sauce spooned around and over the meat.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'When the chops are cooked, remove from the broiler or grill and let them rest for 5 minutes before serving.\nMeanwhile, slice the cored apples into thick rounds, drizzle with olive oil, season lightly with salt and pepper and place on the broiler pan or grill until tender when pierced with a fork.\nThese, too, should be brushed with the maple glaze and turned frequently.\nServe chops with the apple slices, sprinkled with pecans and candied ginger.']"
"When sawing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Clean and cut up fruit, mix together.\nEnjoy.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When sawing a specific fruit or vegetable, what is form of the input to perform the action on?",Segments,"['In blender, combine grape juice, grapefruit, pineapple and banana.\nProcess as directed until smooth.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Clean and cut up fruit, mix together.\nEnjoy.']"
"When sawing a specific fruit or vegetable, what is form and amount of the resulting pieces?",Chopped.,"['Apples grated Applesauce Apricots chopped Bananas mashed Carrots grated Cherries pitted & chopped Coconut fresh, ground Dates pitted & finely chopped Eggplant ground up Figs finely chopped Grapes seedless Honey omit sugar above Lemons use only 1/2 cup juice Marmalade omit 1 cup sugar Mincemeat Oranges chopped Peaches fresh or canned, chopped Peppermint use only 1/2 cup Pears chopped Pineapple crushed, well drained Prunes chopped; use only 1 cup Pumpkin canned Raisins Raspberries fresh or well', 'Clean and cut up fruit, mix together.\nEnjoy.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When paring a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'The object is to make a guard that your knife will not go beyond when you slice the ham; this will give a clean bottom edge to the slices and also protect your hand from the knife in case it happens to slide while you are slicing the meat.\nSlice the ham on the bias, stopping at the cut edge, and arrange the meat on a warm platter.\nServe 3 or 4 slices of ham per person with few slices of the peaches and the sauce spooned around and over the meat.', 'before slicing.\nMeanwhile, place potatoes in large bowl.\nAdd cheese and pepper; toss to coat.\nServe meat with potatoes.']"
"When paring a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Serving can be 6 (large portions) or 12 (smaller portions).\n12 works well if serving fruit and other breakfast items.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When paring a specific fruit or vegetable, what is form of the input to perform the action on?",The input is the whole fruit or vegetable.,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', '1.\nIn a small bowl, stir together sugar and instant pectin with a fork until well combined.\n2.\nRinse the strawberries well and remove the leafy green hulls.\n3.\nCrush the strawberries in a large bowl with a potato masher, or pulse 5-6 times in the bowl of a food processor until you can measure 4 cups of crushed fruit.\n4.\nPlace the crushed strawberries in a large bowl and pour the sugar mixture over top.\n5.', 'Apples grated Applesauce Apricots chopped Bananas mashed Carrots grated Cherries pitted & chopped Coconut fresh, ground Dates pitted & finely chopped Eggplant ground up Figs finely chopped Grapes seedless Honey omit sugar above Lemons use only 1/2 cup juice Marmalade omit 1 cup sugar Mincemeat Oranges chopped Peaches fresh or canned, chopped Peppermint use only 1/2 cup Pears chopped Pineapple crushed, well drained Prunes chopped; use only 1 cup Pumpkin canned Raisins Raspberries fresh or well']"
"When paring a specific fruit or vegetable, what is form and amount of the resulting pieces?",Chopped.,"['Apples grated Applesauce Apricots chopped Bananas mashed Carrots grated Cherries pitted & chopped Coconut fresh, ground Dates pitted & finely chopped Eggplant ground up Figs finely chopped Grapes seedless Honey omit sugar above Lemons use only 1/2 cup juice Marmalade omit 1 cup sugar Mincemeat Oranges chopped Peaches fresh or canned, chopped Peppermint use only 1/2 cup Pears chopped Pineapple crushed, well drained Prunes chopped; use only 1 cup Pumpkin canned Raisins Raspberries fresh or well', 'Top each fillet with 3 Tbsp vegetable mixture, sprinkle with dill, and serve with lemon wedges.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When carving a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['The object is to make a guard that your knife will not go beyond when you slice the ham; this will give a clean bottom edge to the slices and also protect your hand from the knife in case it happens to slide while you are slicing the meat.\nSlice the ham on the bias, stopping at the cut edge, and arrange the meat on a warm platter.\nServe 3 or 4 slices of ham per person with few slices of the peaches and the sauce spooned around and over the meat.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Do not cut all the way through the potato.\nThe chopsticks or wooden spoons will stop the knife from cutting all the way through the potato.\nBut, be careful not to cut through the potato on the first few slices on each end of the potatothe chopsticks may not stop the knife.\nPlace the potatoes on a baking sheet and brush well with chile oil.\nBake for 45 to 55 minutes until the potatoes are fork tender inside, but the skin is crispy.']"
"When carving a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Continue arranging rows of 3, 4 and 5 slices.\nUse remaining slice for trunk.\nBake first tree 12-25 minutes or until golden brown.\nCool 5 minutes; cool on wire rack.\nRepeat for second tree on another cookie sheet.\nPlace trees on serving platters.\nSpoon potato topper in to resealable bag.\nCut 1/4-inch hole in bottom corner of bag.\nPipe over trees.\nPlace tomato slice on each pinwheel except top and bottom ones.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When carving a specific fruit or vegetable, what is form of the input to perform the action on?",Whole fruit or vegetable,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Mix all together and either knead well or put in food processor to process.\nForm into balls.', 'Clean and cut up fruit, mix together.\nEnjoy.']"
"When carving a specific fruit or vegetable, what is form and amount of the resulting pieces?",Dice into 1 1/2 inch chunks.,"['Scrap into a bowl an mix with liquid.\nTurn dough out onto a lightly floured surface.\nWith a lightly floured rolling pin, roll out a rectangle about 8 X 12 inches.\nFol to the center and roll out slightly to create an 8 inch square.\nRoll and fol once more.\nWrap in parchment or possibly waxed paper and chill till needed.\nPeel and cut and core apples into eighths.\nThen dice crosswise into 1 1/2 chunks.\nToss apples with lemon juice.\nBlend together 1/2 c. sugar with f and spices.', 'Clean and cut up fruit, mix together.\nEnjoy.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When mincing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'The object is to make a guard that your knife will not go beyond when you slice the ham; this will give a clean bottom edge to the slices and also protect your hand from the knife in case it happens to slide while you are slicing the meat.\nSlice the ham on the bias, stopping at the cut edge, and arrange the meat on a warm platter.\nServe 3 or 4 slices of ham per person with few slices of the peaches and the sauce spooned around and over the meat.', 'or until center is almost set.\nLet stand 5 min.\nRun knife around rim of pan to loosen dessert; cool before removing rim.\nRefrigerate dessert 4 hours.']"
"When mincing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Peeling.,"['Clean and cut up fruit, mix together.\nEnjoy.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Let stand 10 minutes before cutting.']"
"When mincing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Clean and cut up fruit, mix together.\nEnjoy.', 'Serving can be 6 (large portions) or 12 (smaller portions).\n12 works well if serving fruit and other breakfast items.']"
"When mincing a specific fruit or vegetable, what is form of the input to perform the action on?","Whole, unminced pieces.","['In blender, combine grape juice, grapefruit, pineapple and banana.\nProcess as directed until smooth.', 'Turn food processor on and put garlic through feed tube; process to mince.\nAdd onion through feed tube and mince.\nOpen processor and add beans with carrots, tahini, lemon juice and red pepper.\nProcess to a paste.\nSeason to taste with salt.\nServe with toasted triangles of pita.', 'Blend all of the ingredients in a food processor until desired consistency is reached.']"
"When mincing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Very small, finely chopped pieces.","['Apples grated Applesauce Apricots chopped Bananas mashed Carrots grated Cherries pitted & chopped Coconut fresh, ground Dates pitted & finely chopped Eggplant ground up Figs finely chopped Grapes seedless Honey omit sugar above Lemons use only 1/2 cup juice Marmalade omit 1 cup sugar Mincemeat Oranges chopped Peaches fresh or canned, chopped Peppermint use only 1/2 cup Pears chopped Pineapple crushed, well drained Prunes chopped; use only 1 cup Pumpkin canned Raisins Raspberries fresh or well', 'Clean and cut up fruit, mix together.\nEnjoy.', 'Top each fillet with 3 Tbsp vegetable mixture, sprinkle with dill, and serve with lemon wedges.']"
"When cubing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['The object is to make a guard that your knife will not go beyond when you slice the ham; this will give a clean bottom edge to the slices and also protect your hand from the knife in case it happens to slide while you are slicing the meat.\nSlice the ham on the bias, stopping at the cut edge, and arrange the meat on a warm platter.\nServe 3 or 4 slices of ham per person with few slices of the peaches and the sauce spooned around and over the meat.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'When the chops are cooked, remove from the broiler or grill and let them rest for 5 minutes before serving.\nMeanwhile, slice the cored apples into thick rounds, drizzle with olive oil, season lightly with salt and pepper and place on the broiler pan or grill until tender when pierced with a fork.\nThese, too, should be brushed with the maple glaze and turned frequently.\nServe chops with the apple slices, sprinkled with pecans and candied ginger.']"
"When cubing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Cutting lengthwise and seeding.,"['Clean and cut up fruit, mix together.\nEnjoy.', 'Cut and cube in small pieces pineapple and avocado.\nCut cucumber lenghtwise, cutting rounds and seeding with small spoon.\nIn large bowl add pineapple, avocado and cucumber.\nIn small bowl mix onion, salt, pepper, oilive oil and freshly squeezed lemon juice, whisk well.\nPour over pineapple, avocado and cucumbers, tossing well.\nRefrigerate for 15-20 minutes.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
