question,model_answer,context
"When snipping a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces vary depending on the fruit or vegetable. Examples include slices, dice, quarters, and removing the pit.","[""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""You're basically gonna pull this away and eat it, spit the seeds out and eat the flesh off of the skin, and that's pretty good. \n \n- [Audience] Apple. \n- This is an apple. Two pieces of equipment, I have a peeler and a knife. \nFirst thing I do is peel the apple. Take the top off with the peeler, in one round ring. \nTake the bottom off in a round ring, and then just take the skin off, okay? \nPeeled, cut my apple in quarters, and then I take the core out. \n \n- [Audience] Dragon fruit."", ""If you squeeze it, you kind of start with a nice dice of avocado and you don't have to take it out and dice it, it's just pretty much already diced for you when you take it out of the skin. \n \n- [Audience] Peach. \n- This is a peach, and this is how you cut a peach. Two types of peaches, a freestone and a clingstone. \nFreestone peach that I have here, the pit will actually come out just by kind of twisting and a little prying.""]"
"When slivering a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"[""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango."", ""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""I'm gonna cut this in half, but look at that, looks like sesame seeds. \nKind of reminds me of cucumbers a little. That's a dragon fruit. \n \n- [Audience] Avocado. \n- This is an avocado. This, I cut in my hand. I take my chef knife, I'm gonna just cut, and instead of moving the knife, I move the avocado. \nI just roll my avocado, leave the knife stationary, okay, twist, beautiful,that one's perfectly ripe. \nThis is where people get stabbed and cut, and they make specialty knives for this.""]"
"When slivering a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""Okay, then we would get a bowl. I'm gonna scrape out all the seeds and all the seed pods, what holds the seeds in there, and then what I do is I'll turn this on the flat side, cut it one more time, cut it again. \nWith this, we could cut it just like this or we can dice, and then you can just sliceit and I think it makes nice slices for a fruit platter. Great. \n \n- [Audience] Watermelon. \n- This is a watermelon, and this is how you cut a watermelon.""]"
"When slivering a specific fruit or vegetable, what is form of the input to perform the action on?",A whole fruit or vegetable.,"[""- [Audience] Pomegranate. \n- This is a pomegranate. There's a lot of different ways to process these, I'm gonna show you two ways. \nThe first way, I have a bowl, I have spoon, and I have a pomegranate, and I'm gonna cut it in half. \nSo, some of the seeds might get cut, but it's no big deal. I put the cut side of the pomegranate into my palm, and I get a spoon that's fairly heavy and I tap, and as I tap, you can see that I'm rotating."", ""If you wanna use your stems get them together and just cut straight across and use this when you're cooking carrots and celery for a soup. [knife tapping against wooden board] Like that."", '[knife tapping against wooden board] If you wanna just, say, saute it with vegetables, similar shape.']"
"When slivering a specific fruit or vegetable, what is form and amount of the resulting pieces?","Thin, flat pieces.","[""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""You can slide it, cut it into large dice, and that's how you cut a papaya."", ""Okay, then we would get a bowl. I'm gonna scrape out all the seeds and all the seed pods, what holds the seeds in there, and then what I do is I'll turn this on the flat side, cut it one more time, cut it again. \nWith this, we could cut it just like this or we can dice, and then you can just sliceit and I think it makes nice slices for a fruit platter. Great. \n \n- [Audience] Watermelon. \n- This is a watermelon, and this is how you cut a watermelon.""]"
"When sawing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"[""I'm gonna cut this in half, but look at that, looks like sesame seeds. \nKind of reminds me of cucumbers a little. That's a dragon fruit. \n \n- [Audience] Avocado. \n- This is an avocado. This, I cut in my hand. I take my chef knife, I'm gonna just cut, and instead of moving the knife, I move the avocado. \nI just roll my avocado, leave the knife stationary, okay, twist, beautiful,that one's perfectly ripe. \nThis is where people get stabbed and cut, and they make specialty knives for this."", ""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango."", ""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries.""]"
"When sawing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""- [Audience] Use the hammer! Use the hammer! \n- Okay, you guys ready? Again, we're going for maximum, maximum destruction here. Okay, you ready? \n[audience cheering] \nShould've brought a second chef jacket, guys. [Frank laughing] \nI might not have cut every type of fruit today, but if you kind of just look at it and see how it's shaped, you can pretty much figure out  how you wanna cut it every single time.""]"
"When sawing a specific fruit or vegetable, what is form of the input to perform the action on?",Slices,"['[knife tapping against wooden board] If you wanna just, say, saute it with vegetables, similar shape.', ""This is where they'll make plantain chips out of, or you can make tostones, you take these, you'll cut them in slices, fry them until they're soft, and then you smash them and fry them again, and it makes a tostone. \n \n- [Audience] Mango. \n- This is a mango. The way I cut a mango is, I need a paper towel, a chef knife, and a peeler, and I'll just peel it in my hand."", ""- [Audience] Pomegranate. \n- This is a pomegranate. There's a lot of different ways to process these, I'm gonna show you two ways. \nThe first way, I have a bowl, I have spoon, and I have a pomegranate, and I'm gonna cut it in half. \nSo, some of the seeds might get cut, but it's no big deal. I put the cut side of the pomegranate into my palm, and I get a spoon that's fairly heavy and I tap, and as I tap, you can see that I'm rotating.""]"
"When sawing a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces depend on the desired use. Options include slices, dices, or leaving it whole.","[""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango."", ""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries.""]"
"When paring a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""I'm gonna cut this in half, but look at that, looks like sesame seeds. \nKind of reminds me of cucumbers a little. That's a dragon fruit. \n \n- [Audience] Avocado. \n- This is an avocado. This, I cut in my hand. I take my chef knife, I'm gonna just cut, and instead of moving the knife, I move the avocado. \nI just roll my avocado, leave the knife stationary, okay, twist, beautiful,that one's perfectly ripe. \nThis is where people get stabbed and cut, and they make specialty knives for this."", ""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango.""]"
"When paring a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""Okay, then we would get a bowl. I'm gonna scrape out all the seeds and all the seed pods, what holds the seeds in there, and then what I do is I'll turn this on the flat side, cut it one more time, cut it again. \nWith this, we could cut it just like this or we can dice, and then you can just sliceit and I think it makes nice slices for a fruit platter. Great. \n \n- [Audience] Watermelon. \n- This is a watermelon, and this is how you cut a watermelon.""]"
"When paring a specific fruit or vegetable, what is form of the input to perform the action on?",The input is the whole fruit or vegetable.,"[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""- [Audience] Pomegranate. \n- This is a pomegranate. There's a lot of different ways to process these, I'm gonna show you two ways. \nThe first way, I have a bowl, I have spoon, and I have a pomegranate, and I'm gonna cut it in half. \nSo, some of the seeds might get cut, but it's no big deal. I put the cut side of the pomegranate into my palm, and I get a spoon that's fairly heavy and I tap, and as I tap, you can see that I'm rotating.""]"
"When paring a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces vary depending on the fruit or vegetable.  Some examples include slices, dices, and wedges.","[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""Okay, then we would get a bowl. I'm gonna scrape out all the seeds and all the seed pods, what holds the seeds in there, and then what I do is I'll turn this on the flat side, cut it one more time, cut it again. \nWith this, we could cut it just like this or we can dice, and then you can just sliceit and I think it makes nice slices for a fruit platter. Great. \n \n- [Audience] Watermelon. \n- This is a watermelon, and this is how you cut a watermelon.""]"
"When carving a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",The knife should be placed at the end of the object.,"[""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango."", ""I'm gonna cut this in half, but look at that, looks like sesame seeds. \nKind of reminds me of cucumbers a little. That's a dragon fruit. \n \n- [Audience] Avocado. \n- This is an avocado. This, I cut in my hand. I take my chef knife, I'm gonna just cut, and instead of moving the knife, I move the avocado. \nI just roll my avocado, leave the knife stationary, okay, twist, beautiful,that one's perfectly ripe. \nThis is where people get stabbed and cut, and they make specialty knives for this."", ""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries.""]"
"When carving a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""- [Audience] Use the hammer! Use the hammer! \n- Okay, you guys ready? Again, we're going for maximum, maximum destruction here. Okay, you ready? \n[audience cheering] \nShould've brought a second chef jacket, guys. [Frank laughing] \nI might not have cut every type of fruit today, but if you kind of just look at it and see how it's shaped, you can pretty much figure out  how you wanna cut it every single time.""]"
"When carving a specific fruit or vegetable, what is form of the input to perform the action on?","Slices, dice, or wedges.","[""This is where they'll make plantain chips out of, or you can make tostones, you take these, you'll cut them in slices, fry them until they're soft, and then you smash them and fry them again, and it makes a tostone. \n \n- [Audience] Mango. \n- This is a mango. The way I cut a mango is, I need a paper towel, a chef knife, and a peeler, and I'll just peel it in my hand."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""You can slide it, cut it into large dice, and that's how you cut a papaya.""]"
"When carving a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces depend on the desired use, with options including slices, large dice, or smaller dice.","[""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""You can slide it, cut it into large dice, and that's how you cut a papaya."", ""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango.""]"
"When mincing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"[""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango."", ""I'm gonna cut this in half, but look at that, looks like sesame seeds. \nKind of reminds me of cucumbers a little. That's a dragon fruit. \n \n- [Audience] Avocado. \n- This is an avocado. This, I cut in my hand. I take my chef knife, I'm gonna just cut, and instead of moving the knife, I move the avocado. \nI just roll my avocado, leave the knife stationary, okay, twist, beautiful,that one's perfectly ripe. \nThis is where people get stabbed and cut, and they make specialty knives for this."", ""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries.""]"
"When mincing a specific fruit or vegetable, what other cutting task - if any - should be executed before?","Before mincing, you should **slice** the fruit or vegetable.","[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""- [Audience] Use the hammer! Use the hammer! \n- Okay, you guys ready? Again, we're going for maximum, maximum destruction here. Okay, you ready? \n[audience cheering] \nShould've brought a second chef jacket, guys. [Frank laughing] \nI might not have cut every type of fruit today, but if you kind of just look at it and see how it's shaped, you can pretty much figure out  how you wanna cut it every single time.""]"
"When mincing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""- [Audience] Use the hammer! Use the hammer! \n- Okay, you guys ready? Again, we're going for maximum, maximum destruction here. Okay, you ready? \n[audience cheering] \nShould've brought a second chef jacket, guys. [Frank laughing] \nI might not have cut every type of fruit today, but if you kind of just look at it and see how it's shaped, you can pretty much figure out  how you wanna cut it every single time.""]"
"When mincing a specific fruit or vegetable, what is form of the input to perform the action on?",The input is the whole fruit or vegetable.,"['[knife tapping against wooden board] If you wanna just, say, saute it with vegetables, similar shape.', ""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin.""]"
"When mincing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Mincing results in very small, irregular pieces.","[""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""Broccoli, this is how I like to prepare it, cutting off the florets like this and I just go around and just cut them all off. \nAnd then when you get to the center they're a bit smaller but that's okay, you can just cut it like that. Then each one you can just cut through the center and cut them into whatever size you like."", ""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango.""]"
"When cubing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?","The context doesn't mention cubing fruit or vegetables, so I can't answer your question.","[""I'm gonna cut this in half, but look at that, looks like sesame seeds. \nKind of reminds me of cucumbers a little. That's a dragon fruit. \n \n- [Audience] Avocado. \n- This is an avocado. This, I cut in my hand. I take my chef knife, I'm gonna just cut, and instead of moving the knife, I move the avocado. \nI just roll my avocado, leave the knife stationary, okay, twist, beautiful,that one's perfectly ripe. \nThis is where people get stabbed and cut, and they make specialty knives for this."", ""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango.""]"
"When cubing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",You should peel the fruit or vegetable before cubing it.,"[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""- [Audience] Use the hammer! Use the hammer! \n- Okay, you guys ready? Again, we're going for maximum, maximum destruction here. Okay, you ready? \n[audience cheering] \nShould've brought a second chef jacket, guys. [Frank laughing] \nI might not have cut every type of fruit today, but if you kind of just look at it and see how it's shaped, you can pretty much figure out  how you wanna cut it every single time."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin.""]"
"When cubing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"[""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries."", ""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""- [Audience] Use the hammer! Use the hammer! \n- Okay, you guys ready? Again, we're going for maximum, maximum destruction here. Okay, you ready? \n[audience cheering] \nShould've brought a second chef jacket, guys. [Frank laughing] \nI might not have cut every type of fruit today, but if you kind of just look at it and see how it's shaped, you can pretty much figure out  how you wanna cut it every single time.""]"
"When cubing a specific fruit or vegetable, what is form of the input to perform the action on?",Slices,"[""If you wanna use your stems get them together and just cut straight across and use this when you're cooking carrots and celery for a soup. [knife tapping against wooden board] Like that."", ""This is where they'll make plantain chips out of, or you can make tostones, you take these, you'll cut them in slices, fry them until they're soft, and then you smash them and fry them again, and it makes a tostone. \n \n- [Audience] Mango. \n- This is a mango. The way I cut a mango is, I need a paper towel, a chef knife, and a peeler, and I'll just peel it in my hand."", '[knife tapping against wooden board] If you wanna just, say, saute it with vegetables, similar shape.']"
"When cubing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Small, evenly sized cubes.","[""You can cut these little ends off, those are snacks for you as the chef, and then you slice if you're gonna do a fruit plate, or you can just cut it into slices and leave it like that  or dice it. \nThat's how I cut a cantaloupe. \n \n- [Audience] Pomelo. \n- This is a pomelo. It's a close cousin to the grapefruit, oranges, it's a citrus fruit. I take the top and the bottom off, make a little bit of a score, not all the way through, but just to break the skin."", ""Or you could just cut it in cubes by stacking again. So just keep stacking. And then just like this, you only want a little bit 'cause seaweed is strong tasting."", ""If you wanna use your stems get them together and just cut straight across and use this when you're cooking carrots and celery for a soup. [knife tapping against wooden board] Like that.""]"
"When chopping a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"[""I'm gonna cut this in half, but look at that, looks like sesame seeds. \nKind of reminds me of cucumbers a little. That's a dragon fruit. \n \n- [Audience] Avocado. \n- This is an avocado. This, I cut in my hand. I take my chef knife, I'm gonna just cut, and instead of moving the knife, I move the avocado. \nI just roll my avocado, leave the knife stationary, okay, twist, beautiful,that one's perfectly ripe. \nThis is where people get stabbed and cut, and they make specialty knives for this."", ""The seed, like I said, is gonna be right around there, so I'm gonna cut the edges off. \nNow, with this piece, that's the treat for the chef, you eat it, but this, you cut however you want it, in slices, or in dices. \nSame thing goes for the flesh over here, you can just dice it up or cut it in thin slices, and that's how you cut a mango."", ""Small fruits. \n \n- [Audience] Grapes. \n- Would I ever slice a grape? You can slice a grape, I have, and if you're a professional chef, your cooks hate you for it, but if you ever want to slice a grape, get a small paring knife. \nThere's two ways you can do it. You can cut along, where the stem is You can also slice it into five slices, but you wanna cut them right before you use them, or else they're just gonna get really weird and slimy. \n \n- [Audience] Strawberries.""]"
